OG,fufu6,CNY,0,0,0,0,0,0
OG,OG_V_TestUser26_CNY,CNY,1712,17,0,0,0,0
OG,OG_RadI8_TestCNY04,CNY,72,0,0,0,0,0
OG,OG_RadI8_TestCNY05,CNY,232,0,0,0,0,0
OG,OG_V_TestUser28_CNY,CNY,464,17,0,0,0,0
EVEB,EVEB_V_TestUser2001_IDR,IDR,1564,35,0,0,0,0
EVEB,OG_V_TestUser24_CNY,CNY,200,7,0,0,0,0
EVEB,EVEB_V_TestUser20_IDR,IDR,3048,0,0,0,0,0
OG,SCOTT_GEN,CNY,240,2,0,0,0,0
OG,fufu7,CNY,0,0,0,0,0,0
OG,OG_V_TestUser50_CNY,CNY,2088,0,16,0,0,0
OG,fufu8,CNY,0,0,0,0,0,0
OG,Ron-TPE-qwert,CNY,80,0,0,0,0,0
OG,fufu10,CNY,0,0,0,0,0,0
OG,Ron-TPE-abc2,CNY,40,0,0,0,0,0
OG,OG_V_TestUser30_CNY,CNY,114,9059,0,1671,0,0
OG,OG_V_TestUser31_CNY,CNY,1360,17,0,0,0,0
OG,OG_V_TestUser31_IDR,IDR,1904,4,0,0,0,0
OG,SteveTest01,IDR,365856,0,0,0,16,0
OG,OG_V_TestUser20_IDR,IDR,3264,5,0,0,0,0
OG,OG_V_TestUser20_THB,THB,5208,0,0,0,0,0
fun88,RBrb88rmb003,CNY,1508,9,0,4,0,0
OG,OG_V_TestUser78_CNY,CNY,80,111,0,0,0,0
OG,CatKingUGH,CNY,32,0,0,0,0,0
OG,test_CK_000111,CNY,64,0,0,0,0,0
OG,CatKingUGH21,CNY,632,1,0,0,0,0
OG,CatKingRich1,CNY,24,0,0,0,0,0
Simbo,SIMBO_TestUserEmma472_CNY,CNY,6708,0,0,0,0,0
OG,OG_keigotest_VND05,VND,3113872,19,0,0,0,0
OG,OG_test_cny01,CNY,106416,0,0,0,0,0
OG,OG_V_TestUser03_CNY,CNY,1081,112,0,0,0,0
OG,OG_RadI8_TestCNY01,CNY,1808,0,1,0,0,0
OG,SCOTT_GEN_2,CNY,384,0,0,0,0,0
OG,TPEQA_CNY_01_DEMO,CNY,872,0,0,0,0,0
OG,SCOTT_GEN_3,CNY,837152,0,0,0,0,0
EVEB,EVEB_HouseTestUserIDR01,IDR,1120,4,0,0,0,0
OG,test_CK_200,CNY,843286,14,9,0,3,0
OG,test_CK_000112,USD,7992,0,0,0,0,0
BBIN_Staging,BBIN_QATestUserCNY23,CNY,24,1,0,0,0,0
OG,OG_V_TestUser36_CNY,CNY,384,45,0,0,0,0
GG,GG_HouseTestUserCNY01,CNY,312,0,0,0,0,0
Simbo,SIMBO_V_TestUser36_RMB,RMB,0,0,0,0,0,0
Simbo,SIMBO_TestUser03_CNY,CNY,8,0,0,0,0,0
OG,Ltest03,IDR,8960,6,0,0,0,0
OG,OG_V_TestUser20_RMB,RMB,0,0,0,0,0,0
OG,SCOTT_GEN_EUR,EUR,0,0,0,0,0,0
gt,TPEQA_CNY_01,CNY,1200,0,0,0,0,0
gt,TPEQA_RMB_01,CNY,1280,0,0,0,0,0
Simbo,TPEQA_USD_01,USD,0,0,0,0,0,0
Simbo,TPEQA_THB_01,THB,240,0,0,0,0,0
Simbo,TPEQA_EUR_01,EUR,0,0,0,0,0,0
OG,OG_V_TestUser37_CNY,CNY,6864,0,0,0,0,0
OG,SCOTT_GEN_6,CNY,40,0,0,0,0,0
OG,test_Alec,CNY,48040,0,0,0,0,0
Simbo,IntGpk_g8WgJqzNsmoGs9oaYdB7,CNY,8,0,0,0,0,0
OG,newcat,CNY,0,0,0,0,0,0
OG,newcat2,CNY,0,0,0,0,0,0
OG,OG_V_TestUser02_CNY,CNY,240,4,0,0,0,0
Simbo,IntGpk_e76nRatmFxKuUOnOHOKD,CNY,40,0,0,0,0,0
Simbo,IntGpk_wlXIVnYvcVPCKUzZ4PEX,CNY,40,0,0,0,0,0
Simbo,IntGpk_oO4loBAS5kQy9O0zwaI2,CNY,2784,0,0,0,0,0
Simbo,IntGpk_M1lM32RJK0TJ6SQNOLq8,CNY,2872,0,0,0,0,0
Simbo,IntGpk_tXKLlOecLDGx1ki5GpF5,CNY,2792,0,0,0,0,0
Simbo,IntGpk_yr1NjiNI2fMn36GZvefB,CNY,2496,0,0,0,0,0
Simbo,IntGpk_OkRIpcms17jOhgXR3Dz5,CNY,2872,0,0,0,0,0
Simbo,IntGpk_odxEYvVgSLTDgYnNWdvW,CNY,2800,0,0,0,0,0
Simbo,IntGpk_g21p6tGkWpfG7YT0eU05,CNY,2872,0,0,0,0,0
Simbo,IntGpk_8YSzcLHuhAZyNmTlJHKd,CNY,2680,0,0,0,0,0
Simbo,IntGpk_vqXb9KZsgjXVq6CCjFav,CNY,2880,0,0,0,0,0
Simbo,IntGpk_jRjxRkeVhsAvyy7JH9mE,CNY,2728,0,0,0,0,0
Simbo,IntGpk_i5OEAo5Cs3wnQ0Es59pR,CNY,2688,0,0,0,0,0
Simbo,IntGpk_rIpvsgrQ9i0O1ehoU3wf,CNY,2816,0,0,0,0,0
Simbo,IntGpk_MbTtrKV1xTeVRubRZw1V,CNY,2760,0,0,0,0,0
Simbo,IntGpk_OLvxDHldIcGCwEiL0ymz,CNY,2704,0,0,0,0,0
Simbo,IntGpk_zel5RJZIcILAANm4Plv9,CNY,2784,0,0,0,0,0
Simbo,IntGpk_0lT85DkgZ2f402MYLP7E,CNY,2696,0,0,0,0,0
Simbo,IntGpk_bIKzaiCk2p592nd8iiHF,CNY,2888,0,0,0,0,0
Simbo,IntGpk_gK5Dh8aSf6auZEscji9u,CNY,2704,0,0,0,0,0
Simbo,IntGpk_ZVBLObPJJJbdgQnvdmQp,CNY,2744,0,0,0,0,0
Simbo,IntGpk_HQnbvSnjLs8c1o8KcvAz,CNY,2760,0,0,0,0,0
BBIN_Staging,qa1_test_CNY,CNY,872,5,0,0,0,0
OG,TPEQA_CNY_02_DEMO,CNY,1848,0,0,0,0,0
OG,TPEQA_CNY_03_DEMO,CNY,624,20,0,0,0,0
OG,TPEQA_CNY_04_DEMO,CNY,200,0,0,0,0,0
OG,TPEQA_CNY_05_DEMO,CNY,0,0,0,0,0,0
OG,TPEQA_CNY_06_DEMO,CNY,160,0,0,0,0,0
OG,test_CK_07,CNY,32,0,0,0,0,0
OG,test_CK_06,CNY,8,0,0,0,0,0
OG,test_CK_05,CNY,0,0,0,0,0,0
Simbo,Simbo_QAPlayerCNY31,CNY,48,0,0,0,0,0
OG,GP350_1,CNY,208,1,0,0,0,0
OG,GP350_2,CNY,88,0,0,0,0,0
OG,OG_V_TestUser47_CNY,CNY,248,8,0,0,0,0
OG,SCOTT_VND,VND,2968,0,0,0,0,0
OG,autoplay_1,CNY,112,0,0,0,0,0
BBIN_Staging,BBIN_TestUser_CNY_01,CNY,0,0,0,0,0,0
OG,OG_V_TestUser19_CNY,CNY,384,63,0,0,0,0
